,岗位编号,求职者编号,标签
14814,815828,1493507,0
14815,772907,5069356,0
14816,42452796,5382587,1
14817,779496,5277668,0
14818,792035,5122863,0
14819,780379,6074407,0
14820,786572,6128114,0
14821,813661,6126054,0
14822,784318,4721442,0
14823,779694,5180291,0
14824,773296,6012920,0
14825,838040,5480829,0
14826,770860,5989193,0
14827,835721,5971856,0
14828,771584,6052363,0
14829,770357,5904108,0
14830,786613,6007447,0
14831,815822,6315961,0
14832,779698,6062746,0
14833,792035,6135500,0
14834,782877,4806615,0
14835,807859,6168267,0
14836,779698,5734771,0
14837,782199,4696199,0
14838,830285,6263652,0
14839,816434,6242861,0
14840,806649,2694357,0
14841,829716,6195850,0
14842,788929,5745908,0
14843,825081,4936914,0
14844,832814,6291965,0
14845,811206,6260380,0
14846,766200,6035923,0
14847,798922,6140233,0
14848,831137,6153541,1
14849,815819,6003164,0
14850,809423,5718363,0
14851,774773,5903215,0
14852,781607,5777018,0
14853,774829,6088651,0
14854,805894,5734710,0
14855,42429656,316389961,1
14856,775796,6274071,1
14857,821973,6244620,0
14858,791584,5927218,0
14859,795540,6231728,0
14860,807861,6281701,0
14861,792993,6138177,0
14862,769742,6005125,0
14863,815819,1762840,0
14864,770814,5134136,0
14865,42387748,316565995,1
14866,775647,6077764,0
14867,829735,6263094,0
14868,791934,6200558,0
14869,769490,2260317,0
14870,772906,6076120,0
14871,770860,5937074,0
14872,834175,6033199,0
14873,772901,4567652,0
14874,757945,5982971,0
14875,774868,6056675,0
14876,773643,5839713,0
14877,829716,6020004,0
14878,803266,6182376,0
14879,43709665,320160950,1
14880,804900,6170310,0
14881,813536,6097982,0
14882,788929,5945346,0
14883,843453,5935480,0
14884,771109,5998127,0
14885,43454659,4140830,1
14886,42743685,318180967,1
14887,836655,6242852,1
14888,772851,4744051,0
14889,774883,5557585,0
14890,793955,6127879,0
14891,781614,4530418,0
14892,778676,5595044,0
14893,817413,6252801,0
14894,765317,5955088,0
14895,773208,4980099,0
14896,796265,5870646,0
14897,767230,5559204,0
14898,788722,6094483,0
14899,810233,5542552,0
14900,772906,6035618,0
14901,699671,6135440,0
14902,802858,3700976,0
14903,813661,4559696,0
14904,808003,6224447,0
14905,830843,6255486,0
14906,795525,6300587,0
14907,779694,6247628,0
14908,777448,6080418,0
14909,788929,6202768,0
14910,776192,6057538,0
14911,832139,6274091,0
14912,819733,6107911,0
14913,770081,4270468,1
14914,791957,5851597,0
14915,781074,5965159,0
14916,819882,6291297,0
14917,742999,6067460,0
14918,829227,6234198,0
14919,795526,6288726,0
14920,842891,6239466,1
14921,762700,6025419,0
14922,806649,6179971,0
14923,820421,6256484,0
14924,807602,5203338,0
14925,766787,5249737,0
14926,779975,5845072,0
14927,43153679,6299003,1
14928,771628,5737587,0
14929,766798,6048162,0
14930,808006,6179706,0
14931,793061,6096599,0
14932,830257,6262844,0
14933,786590,6112720,0
14934,796993,6126193,0
14935,658873,6004344,1
14936,792035,6117655,0
14937,43267862,319965916,1
14938,773644,6199827,1
14939,816433,5351451,0
14940,789926,4897553,0
14941,758341,6023964,0
14942,790815,4280356,0
14943,772901,6050412,0
14944,757943,5989130,0
14945,802256,6135476,0
14946,808264,4215598,0
14947,786565,5250744,0
14948,42911696,316931962,1
14949,779694,6178536,0
14950,772901,6040347,0
14951,802838,6186814,0
14952,815822,5391695,0
14953,832019,6290241,0
14954,772901,6010660,0
14955,799992,5600991,0
14956,816233,6255888,0
14957,772907,5777514,0
14958,833100,6240017,1
14959,821973,6059632,0
14960,765646,5983971,0
14961,802713,5673941,0
14962,796268,6133794,0
14963,795526,6160554,0
14964,769116,1627487,0
14965,785814,6046964,0
14966,842549,6141309,1
14967,809419,6152395,1
14968,838037,5477584,0
14969,42387748,316481900,1
14970,766615,369056,1
14971,771463,6118626,0
14972,830585,5744434,0
14973,816561,6045673,0
14974,799893,5729771,0
14975,43386658,319097915,1
14976,783274,6039484,0
14977,766615,5916654,1
14978,819042,6212933,0
14979,763486,6031283,0
14980,773246,5999093,0
14981,43621663,318770941,1
14982,792036,4667007,0
14983,796253,6138790,1
14984,831330,6308362,0
14985,773207,5655326,0
14986,766787,5980772,0
14987,513553,6026259,0
14988,814240,6219971,0
14989,42298705,1219006,1
14990,770860,5999093,0
14991,779698,5495021,0
14992,772907,5556766,0
14993,813661,4557705,0
14994,800036,5604347,0
14995,785787,5910378,0
14996,42846650,6222831,1
14997,766805,5945474,0
14998,818513,6208053,0
14999,796265,6026434,0
15000,833100,6101060,1
15001,815829,5209282,1
15002,803004,6120032,0
15003,821642,4800401,0
15004,815336,5919784,0
15005,772901,4671881,0
15006,819057,6243146,0
15007,773645,6155655,0
15008,792035,6177878,0
15009,806235,6297740,0
15010,842549,6209715,0
15011,772339,4255428,0
15012,797511,6115399,0
15013,792035,6189324,0
15014,835355,4588426,0
15015,769692,5463148,0
15016,806235,6140620,0
15017,767175,5994096,0
15018,808264,6153202,1
15019,779694,6172412,0
15020,816275,6231658,1
15021,803266,6235459,0
15022,809423,6185004,0
15023,825206,1185268,0
15024,771514,6068181,0
15025,758341,4625521,0
15026,819733,6291044,0
15027,770357,5475338,0
15028,42356850,2748616,1
15029,803004,6234137,0
15030,772824,6060203,0
15031,806651,6150053,0
15032,815822,6241443,0
15033,809419,5357605,0
15034,791118,4735100,0
15035,842196,6010111,0
15036,774769,5948538,0
15037,43029965,318480914,1
15038,776192,5989359,0
15039,770048,6053879,0
15040,43347694,4840461,1
15041,776192,6077867,0
15042,772827,5492928,0
15043,772515,5736074,0
15044,769490,5937239,0
15045,43853662,320757914,1
15046,798032,6150790,0
15047,699671,6234539,0
15048,834921,6229156,0
15049,832659,6310430,1
15050,792994,6140139,0
15051,835754,6166455,0
15052,772899,6057570,0
15053,757945,1675616,0
15054,820496,4695384,1
15055,43621663,6198806,1
15056,791955,5024683,0
15057,762700,6024862,0
15058,828854,6288938,0
15059,827935,6252910,1
15060,842676,6039723,1
15061,806693,4731349,0
15062,768786,5243119,0
15063,815822,6220547,0
15064,841609,6219927,0
15065,782618,6173945,0
15066,806692,6150702,0
15067,779694,5534909,0
15068,813149,6199524,0
15069,769742,6001026,0
15070,773644,6259968,1
15071,765280,5228617,0
15072,777435,2472069,0
15073,830377,115288,1
15074,832936,6258781,0
15075,768878,6030315,0
15076,772899,5994180,0
15077,788929,6115724,0
15078,790134,5686644,0
15079,799992,5719911,0
15080,772899,5770959,0
15081,42319752,316275018,1
15082,786170,5537814,0
15083,766730,5993774,0
15084,800806,5979016,0
15085,787717,6106236,0
15086,835253,5327611,0
15087,824439,6242096,0
15088,779289,5096732,1
15089,815837,6160679,0
15090,791598,6112982,0
15091,44172666,317181919,1
15092,807257,6185446,0
15093,770403,5391988,0
15094,821513,6264997,0
15095,800453,6116478,1
15096,816533,6284391,0
15097,818425,3820436,0
15098,832584,6192362,0
15099,786566,6161162,0
15100,770860,5138915,0
15101,781773,807848,0
15102,819057,1862390,0
15103,776875,6084312,0
15104,841518,6252726,0
15105,806890,6255232,0
15106,807403,5839713,0
15107,778015,5377356,0
15108,771514,6026373,0
15109,809423,6193316,0
15110,831330,6002544,0
15111,834176,6274183,0
15112,792037,6147231,0
15113,770533,6079287,0
15114,795526,6251956,0
15115,43593720,6024578,1
15116,798093,5093196,0
15117,815822,6318346,0
15118,819035,6253303,0
15119,42819678,4772827,1
15120,788929,4470668,0
15121,792498,5974940,1
15122,816530,6054268,0
15123,769695,5999093,0
15124,779296,5449091,0
15125,820414,6002247,0
15126,828821,3633370,1
15127,785558,5862570,0
15128,776834,6086087,0
15129,814693,6226089,0
15130,826058,670955,0
15131,42499690,319746926,1
15132,789601,3836630,0
15133,788929,6173209,0
15134,831104,6272458,0
15135,43629651,317853947,1
15136,831330,5676519,0
15137,834921,6228088,0
15138,769742,5789048,0
15139,771876,6076999,0
15140,816561,6260182,0
15141,782877,5901129,0
15142,820414,6212191,0
15143,787255,6004033,0
15144,765344,6078075,0
15145,796682,5229857,0
15146,792994,5958317,0
15147,779694,6074735,0
15148,831328,6301774,0
15149,774769,6077140,0
15150,833364,6204309,0
15151,832659,6291064,1
15152,832016,5610171,0
15153,815822,5604149,0
15154,798922,5782807,0
15155,43922680,320512944,1
15156,799893,6003322,0
15157,43046655,316252907,1
15158,819338,6257869,0
15159,820414,6188703,0
15160,803926,6032625,0
15161,775090,6076115,0
15162,762693,5542325,0
15163,788680,45458,0
15164,800036,6160012,0
15165,757943,6001068,0
15166,788929,6160679,0
15167,795373,5360752,0
15168,792037,6120032,0
15169,768280,5948978,0
15170,770403,6005364,0
15171,835596,6265533,0
15172,788929,5519752,0
15173,766611,5418186,0
15174,770403,6003598,0
15175,841634,6214922,1
15176,815828,5965060,0
15177,807602,5774759,0
15178,772851,6116478,0
15179,43621663,321068935,1
15180,839438,5216131,1
15181,766730,5985749,0
15182,821234,4333077,0
15183,513553,6051900,0
15184,815614,5504632,0
15185,775090,6025419,0
15186,43646653,316686975,1
15187,838323,5446830,1
15188,835721,6266696,0
15189,794555,6123123,0
15190,772867,6058152,0
15191,792994,5108571,0
15192,775090,5725435,0
15193,42319752,316190924,1
15194,788929,6132465,0
15195,782599,6086403,0
15196,838037,6298419,0
15197,842549,319565926,1
15198,803004,6187886,0
15199,772901,4530418,0
15200,773643,5944739,0
15201,838027,6272792,0
15202,813875,6222594,0
15203,770108,5819252,0
15204,771887,5322045,0
15205,766805,6150904,0
15206,788570,2706210,0
15207,838534,5797834,0
15208,817995,6224992,1
15209,42559662,1249350,1
15210,829735,6283388,0
15211,803266,6207074,0
15212,845006,6266390,1
15213,776876,5981558,0
15214,788929,5867089,0
15215,845006,6282136,1
15216,43106720,317974914,1
15217,799934,4979382,0
15218,793061,6102322,1
15219,770813,5950351,0
15220,767734,5413950,0
15221,797544,6135432,0
15222,777448,6153302,0
15223,819042,6224954,0
15224,831330,6298929,0
15225,808014,5905438,0
15226,762700,6082863,0
15227,770860,5996719,0
15228,772904,4781011,0
15229,816153,6114977,0
15230,775090,5942049,0
15231,781614,6107038,0
15232,772412,5936444,0
15233,762699,6002593,0
15234,791955,5392747,0
15235,823833,6278452,0
15236,43267862,319741904,1
15237,772901,4326857,0
15238,775104,5778394,0
15239,792035,5981132,0
15240,807759,6183948,0
15241,772827,5311687,0
15242,772515,2196347,0
15243,795949,6160697,0
15244,800360,6152360,1
15245,835995,6290365,0
15246,772901,6054230,0
15247,792036,6223496,0
15248,836120,6294902,0
15249,766798,6002551,0
15250,770081,6007810,0
15251,771514,5871273,0
15252,804937,5892417,0
15253,771944,6066771,0
15254,807571,5463909,0
15255,807859,5412333,0
15256,813149,6238423,0
15257,798032,6212582,0
15258,43897742,5139227,1
15259,775145,5893750,0
15260,815822,5295759,0
15261,803266,2228636,0
15262,794849,6157274,0
15263,778676,5814528,0
15264,793955,6102510,0
15265,768264,216269,0
15266,769754,6027023,0
15267,807567,6213687,0
15268,808003,6161033,0
15269,770813,6030520,0
15270,780379,6091053,0
15271,819480,6228722,0
15272,816666,6225974,0
15273,782877,5118549,0
15274,745292,5921816,0
15275,769601,5749328,0
15276,798032,6162605,0
15277,785787,5829240,0
15278,777448,6111315,0
15279,836360,6307987,0
15280,792035,6083240,0
15281,763486,6053830,0
15282,772901,6061199,0
15283,832454,6293435,0
15284,781773,5155489,0
15285,808994,6196785,0
15286,772899,5968244,0
15287,786568,6118716,0
15288,769306,5709119,0
15289,814613,6204785,0
15290,781074,5234380,0
15291,792001,5950351,0
15292,782219,4666465,1
15293,794849,4605696,0
15294,772901,6070031,0
15295,780379,6062497,0
15296,831329,6291086,0
15297,762696,6048165,0
15298,797673,3881300,1
15299,802715,5534909,0
15300,42769665,6008259,1
15301,830377,6276273,0
15302,772882,5994046,0
15303,769118,5971997,0
15304,786613,6003929,0
15305,807567,6187646,0
15306,815822,4639012,0
15307,815822,5943577,0
15308,816893,6159538,0
15309,832813,5971810,0
15310,816153,5994496,0
15311,788634,3991046,0
15312,813149,5012787,0
15313,762697,6016366,0
15314,819799,6026857,0
15315,819799,6209733,0
15316,753269,4418699,0
15317,783875,6109209,0
15318,765646,6037607,0
15319,780379,6053304,0
15320,797516,6165549,0
15321,42442687,5248573,1
15322,789981,6128772,0
15323,787334,5870273,0
15324,771944,6082655,0
15325,772901,6059252,0
15326,768780,5479752,0
15327,768780,3890209,0
15328,769695,5986317,0
15329,793763,6101263,0
15330,816862,6190529,0
15331,791744,2026879,1
15332,807861,6158593,0
15333,820418,6090704,0
15334,829735,6233604,0
15335,790778,6088956,0
15336,787523,6114579,0
15337,765345,5987135,0
15338,791955,6039969,0
15339,815822,5677637,0
15340,786590,6043898,0
15341,146798,6145145,0
15342,776876,5999078,0
15343,781607,5936306,0
15344,800691,3859937,0
15345,776486,4772894,0
15346,791934,6221197,0
15347,830235,6217501,0
15348,42777660,985339,1
15349,798012,5273319,0
15350,779694,6273253,0
15351,802839,6183166,0
15352,766805,6025719,0
15353,771192,6049963,0
15354,769120,6014886,0
15355,770357,5771960,0
15356,839325,6301177,0
15357,791584,6102987,0
15358,816862,5477084,0
15359,816275,6241675,0
15360,768232,5971724,0
15361,770402,6032050,0
15362,786590,6129706,0
15363,762409,6105401,0
15364,804213,6163328,0
15365,42705752,316367960,1
15366,765726,5374509,0
15367,766615,6001097,0
15368,807759,5934570,0
15369,790302,5880641,0
15370,772907,6055021,0
15371,832139,6265530,0
15372,807975,6196363,0
15373,772901,6043393,0
15374,766871,5927978,0
15375,792001,6127006,0
15376,792036,6118499,0
15377,809419,6213097,0
15378,769742,5645676,0
15379,818114,6227822,0
15380,832019,6245598,0
15381,42319752,316283954,1
15382,781074,6089164,0
15383,779238,6107632,0
15384,829735,6286830,0
15385,807572,6187659,0
15386,805993,4787994,0
15387,772899,5501898,0
15388,764016,5444096,0
15389,837656,6279686,0
15390,776736,5704912,0
15391,774868,6064019,0
15392,776254,756754,0
15393,803486,6083456,0
15394,828746,6019477,0
15395,832584,5857510,1
15396,779975,5991431,0
15397,778676,6106481,0
15398,772337,3745426,0
15399,768878,6078867,0
15400,812834,321016948,1
15401,770813,6001044,0
15402,762694,5837632,0
15403,830253,6242337,0
15404,772827,368087,0
15405,781773,5161529,0
15406,42898669,6156448,1
15407,779494,4958616,0
15408,43267862,319177940,1
15409,830253,6260956,0
15410,791955,5254554,0
15411,766826,5996015,0
15412,513553,6029543,0
15413,815822,957066,0
15414,774826,4508498,0
15415,792138,5029880,0
15416,772901,5865829,0
15417,820194,6253247,0
15418,779975,5998787,0
15419,817995,6234920,0
15420,788722,4510929,0
15421,790815,6108207,0
15422,813876,6016343,1
15423,809902,6198024,0
15424,771540,5922618,0
15425,774883,5386449,0
15426,832097,5997881,0
15427,813877,4096160,0
15428,771628,5450422,1
15429,820388,5366080,0
15430,815613,5264139,1
15431,822293,6255232,0
15432,788565,6115234,0
15433,795540,6125245,0
15434,815613,5853846,0
15435,773644,6311160,0
15436,42544696,6157066,1
15437,815822,6248089,0
15438,773645,6237249,0
15439,762693,5917010,0
15440,816561,6238382,0
15441,796417,1000806,1
15442,42696665,6314885,1
15443,762695,5972241,0
15444,808837,6243205,0
15445,771875,5917296,0
15446,769120,6023153,0
15447,797999,6156872,0
15448,817835,5823762,0
15449,821779,5424014,0
15450,841513,6309598,0
15451,42519696,6225353,1
15452,777435,5995404,0
15453,805073,6257387,0
15454,769120,6017982,0
15455,766787,6099093,0
15456,809425,6225957,0
15457,834917,363394,0
15458,820414,6251240,0
15459,772899,5986722,0
15460,832680,6276972,0
15461,817493,6200075,0
15462,806235,4507066,0
15463,802263,4924663,0
15464,797999,277762,0
15465,819733,5035176,0
15466,786244,5491210,0
15467,777448,6084312,0
15468,780074,936398,0
15469,816434,6170914,0
15470,768878,5958343,0
15471,802553,6057132,0
15472,770860,5997805,0
15473,805554,5517760,0
15474,762699,6018511,0
15475,836120,2918769,0
15476,815819,6320526,0
15477,813661,4766516,0
15478,833736,5979666,0
15479,771514,5586533,0
15480,772515,4758479,0
15481,770372,5882799,0
15482,758341,5990703,0
15483,766798,6193443,0
15484,42513834,1849290,1
15485,816153,6210543,0
15486,816862,6237574,0
15487,790560,6105510,0
15488,43815656,320145919,1
15489,772907,6042662,0
15490,803004,6241780,0
15491,777448,6035057,0
15492,804937,6089658,0
15493,768878,6027648,0
15494,835760,3388837,1
15495,794555,4940323,0
15496,762700,6005551,0
15497,820418,2918769,0
15498,797543,5012787,0
15499,775040,5052035,0
15500,820418,5903557,0
15501,807861,6122065,0
15502,764016,5579146,0
15503,829716,6069874,0
15504,807861,5989705,0
15505,792498,6122422,1
15506,767230,5839397,0
15507,842891,316254066,1
15508,816662,6209648,0
15509,44039674,320538905,1
15510,43323171,318357914,1
15511,798175,6033751,0
15512,786613,6093105,0
15513,795526,6276252,0
15514,831330,6286167,0
15515,781074,6021052,0
15516,42916662,6238271,1
15517,827855,6271595,0
15518,778675,6071719,0
15519,43809664,320598903,1
15520,772870,5679711,0
15521,43829692,320795940,1
15522,831328,4122536,0
15523,768787,5958176,0
15524,788929,5395709,0
15525,43485681,6088887,1
15526,779694,6001347,0
15527,838027,6302411,0
15528,820416,6179871,0
15529,774769,6094211,0
15530,829190,6212637,0
15531,792498,6117517,1
15532,788634,5682473,0
15533,808373,5698880,0
15534,833813,6288190,0
15535,800036,6130423,0
15536,775104,5749976,0
15537,832813,6254824,0
15538,798012,6020729,0
15539,778917,5932940,0
15540,630490,6195357,1
15541,773733,4846586,0
15542,831873,6292570,0
15543,804937,5397280,0
15544,779694,5008469,0
15545,816561,5989535,0
15546,800875,6198831,0
15547,798317,6202549,0
15548,792993,5648676,0
15549,42743685,317809920,1
15550,831330,4759035,0
15551,767230,6099333,0
15552,799994,6196228,0
15553,768787,6007651,0
15554,778675,6112092,0
15555,822273,6190799,0
15556,742064,5977523,0
15557,774243,6036125,0
15558,801330,5949934,0
15559,797510,5739021,1
15560,779698,6187389,0
15561,801330,6150975,0
15562,816433,6186467,0
15563,780073,5718994,0
15564,802254,6121043,1
15565,775836,4992178,0
15566,835253,6237794,0
15567,801830,5211513,0
15568,766787,316559944,1
15569,769692,6011602,0
15570,817493,6269974,0
15571,772907,5413352,0
15572,770398,318937913,1
15573,766805,5255378,0
15574,814037,5189924,0
15575,819882,5326556,0
15576,774868,5475664,0
15577,43795661,316599060,1
15578,831330,6067464,0
15579,760917,5922705,0
15580,770078,5443763,0
15581,809902,6277514,0
15582,836120,6113898,0
15583,769742,6022773,0
15584,757945,2725787,0
15585,837663,6279277,0
15586,784318,6087465,1
15587,786590,6099442,0
15588,43485681,316308911,1
15589,42844699,317654926,1
15590,771540,5977297,0
15591,808837,6181349,0
15592,832454,6270509,0
